199	1.965	1e-08
200	1.945	1e-08
201	1.925	1e-08
202	1.915	1e-08
203	1.915	1e-08
204	1.915	1e-08
205	1.885	1e-08
206	1.885	1e-08
207	1.845	1e-08
208	1.825	1e-08
209	1.825	1e-08
210	1.785	1e-08
211	1.785	1e-08
212	1.785	1e-08
213	1.765	1e-08
214	1.755	1e-08
215	1.745	1e-08
216	1.745	1e-08
217	1.745	1e-08
218	1.725	1e-08
219	1.705	1e-08
220	1.705	1e-08
221	1.705	1e-08
222	1.685	1e-08
223	1.675	1e-08
224	1.655	1e-08
225	1.615	1e-08
226	1.605	1e-08
227	1.605	1e-08
228	1.585	1e-08
229	1.585	1e-08
230	1.585	1e-08
231	1.585	1e-08
232	1.575	1e-08
233	1.565	1e-08
234	1.565	1e-08
235	1.555	1e-08
236	1.555	1e-08
237	1.545	1e-08
238	1.545	1e-08
239	1.535	1e-08
240	1.525	1e-08
241	1.525	1e-08
242	1.515	1e-08
243	1.505	1e-08
244	1.495	1e-08
245	1.495	1e-08
246	1.485	1e-08
247	1.485	1e-08
248	1.475	1e-08
249	1.465	1e-08
250	1.465	1e-08
251	1.455	1e-08
252	1.415	1e-08
253	1.415	1e-08
254	1.395	1e-08
255	1.385	1e-08
256	1.375	1e-08
257	1.375	1e-08
258	1.355	1e-08
259	1.345	1e-08
260	1.345	1e-08
261	1.325	1e-08
262	1.305	1e-08
263	1.295	1e-08
264	1.295	1e-08
265	1.295	1e-08
266	1.275	1e-08
267	1.275	1e-08
268	1.265	1e-08
269	1.265	1e-08
270	1.255	1e-08
271	1.255	1e-08
272	1.255	1e-08
273	1.245	1e-08
274	1.235	1e-08
275	1.225	1e-08
276	1.225	1e-08
277	1.225	1e-08
278	1.225	1e-08
279	1.215	1e-08
280	1.185	1e-08
281	1.175	1e-08
282	1.175	1e-08
283	1.165	1e-08
284	1.165	1e-08
285	1.155	1e-08
286	1.155	1e-08
287	1.145	1e-08
288	1.145	1e-08
289	1.145	1e-08
290	1.135	1e-08
291	1.125	1e-08
292	1.115	1e-08
293	1.115	1e-08
294	1.105	1e-08
295	1.105	1e-08
296	1.095	1e-08
297	1.085	1e-08
298	1.085	1e-08
299	1.075	1e-08
300	1.075	1e-08
301	1.075	1e-08
302	1.075	1e-08
303	1.065	1e-08
304	1.065	1e-08
305	1.055	1e-08
306	1.055	1e-08
307	1.055	1e-08
308	1.045	1e-08
309	1.045	1e-08
310	1.035	1e-08
311	1.005	1e-08
312	1.005	1e-08
313	0.995	1e-08
314	0.995	1e-08
315	0.985	1e-08
316	0.985	1e-08
317	0.975	1e-08
318	0.975	1e-08
319	0.975	1e-08
320	0.955	1e-08
321	0.945	1e-08
322	0.945	1e-08
323	0.945	1e-08
324	0.935	1e-08
325	0.935	1e-08
326	0.925	1e-08
327	0.915	1e-08
328	0.895	1e-08
329	0.895	1e-08
330	0.885	1e-08
331	0.875	1e-08
332	0.865	1e-08
333	0.865	1e-08
334	0.865	1e-08
335	0.845	1e-08
336	0.845	1e-08
337	0.835	1e-08
338	0.835	1e-08
339	0.825	1e-08
340	0.815	1e-08
341	0.815	1e-08
342	0.815	1e-08
343	0.805	1e-08
344	0.795	1e-08
345	0.795	1e-08
346	0.795	1e-08
347	0.785	1e-08
348	0.785	1e-08
349	0.775	1e-08
350	0.765	1e-08
351	0.765	1e-08
352	0.765	1e-08
353	0.755	1e-08
354	0.745	1e-08
355	0.735	1e-08
356	0.735	1e-08
357	0.715	1e-08
358	0.705	1e-08
359	0.705	1e-08
360	0.695	1e-08
361	0.685	1e-08
362	0.685	1e-08
363	0.685	1e-08
364	0.675	1e-08
365	0.675	1e-08
366	0.665	1e-08
367	0.655	1e-08
368	0.615	1e-08
369	0.615	1e-08
370	0.615	1e-08
371	0.615	1e-08
372	0.605	1e-08
373	0.605	1e-08
374	0.585	1e-08
375	0.585	1e-08
376	0.575	1e-08
377	0.575	1e-08
378	0.575	1e-08
379	0.575	1e-08
380	0.555	1e-08
381	0.555	1e-08
382	0.555	1e-08
383	0.545	1e-08
384	0.535	1e-08
385	0.535	1e-08
386	0.495	1e-08
387	0.485	1e-08
388	0.485	1e-08
389	0.485	1e-08
390	0.475	1e-08
391	0.465	1e-08
392	0.455	1e-08
393	0.455	1e-08
394	0.455	1e-08
395	0.445	1e-08
396	0.435	1e-08
397	0.425	1e-08
398	0.425	1e-08
399	0.415	1e-08
400	0.405	1e-08
401	0.405	1e-08
402	0.395	1e-08
403	0.395	1e-08
404	0.395	1e-08
405	0.385	1e-08
406	0.385	1e-08
407	0.385	1e-08
408	0.385	1e-08
409	0.385	1e-08
410	0.375	1e-08
411	0.375	1e-08
412	0.375	1e-08
413	0.365	1e-08
414	0.365	1e-08
415	0.365	1e-08
416	0.345	1e-08
417	0.345	1e-08
418	0.335	1e-08
419	0.325	1e-08
420	0.325	1e-08
421	0.325	1e-08
422	0.325	1e-08
423	0.325	1e-08
424	0.325	1e-08
425	0.315	1e-08
426	0.315	1e-08
427	0.295	1e-08
428	0.285	1e-08
429	0.275	1e-08
430	0.275	1e-08
431	0.275	1e-08
432	0.275	1e-08
433	0.265	1e-08
434	0.265	1e-08
435	0.265	1e-08
436	0.255	1e-08
437	0.245	1e-08
438	0.225	1e-08
439	0.225	1e-08
440	0.225	1e-08
441	0.225	1e-08
442	0.225	1e-08
443	0.215	1e-08
444	0.215	1e-08
445	0.205	1e-08
446	0.205	1e-08
447	0.205	1e-08
448	0.195	1e-08
449	0.195	1e-08
450	0.195	1e-08
451	0.195	1e-08
452	0.185	1e-08
453	0.185	1e-08
454	0.185	1e-08
455	0.185	1e-08
456	0.185	1e-08
457	0.145	1e-08
458	0.145	1e-08
459	0.145	1e-08
460	0.135	1e-08
461	0.135	1e-08
462	0.135	1e-08
463	0.135	1e-08
464	0.135	1e-08
465	0.125	1e-08
466	0.115	1e-08
467	0.115	1e-08
468	0.105	1e-08
469	0.105	1e-08
470	0.105	1e-08
471	0.095	1e-08
472	0.085	1e-08
473	0.085	1e-08
474	0.085	1e-08
475	0.075	1e-08
476	0.075	1e-08
477	0.055	1e-08
478	0.045	1e-08
479	0.045	1e-08
480	0.045	1e-08
481	0.045	1e-08
482	0.035	1e-08
483	0.035	1e-08
484	0.025	1e-08
485	0.025	1e-08
