0	5.5	5e-10
1	3.0	5e-10
2	0.5	5e-10
3	-1.0	5e-10
4	-1.0	5e-10
5	-1.0	5e-10
6	-1.0	5e-10
7	-1.0	5e-10
8	-1.5	5e-10
9	-2.0	5e-10
10	-2.0	5e-10
11	-2.0	5e-10
12	-2.0	5e-10
13	-2.5	5e-10
14	-2.5	5e-10
15	-2.5	5e-10
16	-2.5	5e-10
17	-2.5	5e-10
18	-2.5	5e-10
19	-2.5	5e-10
20	-2.5	5e-10
21	-2.5	5e-10
22	-2.5	5e-10
23	-2.5	5e-10
24	-2.5	5e-10
25	-2.5	5e-10
26	-3.0	5e-10
27	-3.0	5e-10
28	-3.0	5e-10
29	-3.0	5e-10
30	-3.0	5e-10
31	-3.0	5e-10
32	-3.0	5e-10
33	-3.0	5e-10
34	-3.0	5e-10
35	-3.0	5e-10
36	-3.0	5e-10
37	-3.0	5e-10
38	-3.0	5e-10
39	-3.0	5e-10
40	-3.0	5e-10
41	-3.0	5e-10
42	-3.5	5e-10
43	-3.5	5e-10
44	-3.5	5e-10
45	-3.5	5e-10
46	-3.5	5e-10
47	-3.5	5e-10
48	-3.5	5e-10
49	-3.5	5e-10
50	-3.5	5e-10
51	-3.5	5e-10
52	-3.5	5e-10
53	-3.5	5e-10
54	-3.5	5e-10
55	-3.5	5e-10
56	-3.5	5e-10
57	-3.5	5e-10
58	-3.5	5e-10
59	-3.5	5e-10
60	-3.5	5e-10
61	-3.5	5e-10
62	-3.5	5e-10
63	-3.5	5e-10
64	-3.5	5e-10
65	-3.5	5e-10
66	-3.5	5e-10
67	-3.5	5e-10
68	-3.5	5e-10
69	-3.5	5e-10
70	-3.5	5e-10
71	-3.5	5e-10
72	-4.0	5e-10
73	-4.0	5e-10
74	-4.0	5e-10
75	-4.0	5e-10
76	-4.0	5e-10
77	-4.0	5e-10
78	-4.0	5e-10
79	-4.0	5e-10
80	-4.0	5e-10
81	-4.0	5e-10
82	-4.0	5e-10
83	-4.0	5e-10
84	-4.0	5e-10
85	-4.0	5e-10
86	-4.0	5e-10
87	-4.0	5e-10
88	-4.0	5e-10
89	-4.0	5e-10
90	-4.0	5e-10
91	-4.0	5e-10
92	-4.0	5e-10
93	-4.0	5e-10
94	-4.0	5e-10
95	-4.0	5e-10
96	-4.0	5e-10
97	-4.0	5e-10
98	-4.0	5e-10
99	-4.0	5e-10
100	-4.0	5e-10
101	-4.0	5e-10
102	-4.5	5e-10
103	-4.5	5e-10
104	-4.5	5e-10
105	-4.5	5e-10
106	-4.5	5e-10
107	-4.5	5e-10
108	-4.5	5e-10
109	-4.5	5e-10
110	-4.5	5e-10
111	-4.5	5e-10
112	-4.5	5e-10
113	-4.5	5e-10
114	-4.5	5e-10
115	-4.5	5e-10
116	-4.5	5e-10
117	-4.5	5e-10
118	-4.5	5e-10
119	-4.5	5e-10
120	-4.5	5e-10
121	-4.5	5e-10
122	-4.5	5e-10
123	-4.5	5e-10
124	-4.5	5e-10
125	-4.5	5e-10
126	-4.5	5e-10
127	-4.5	5e-10
128	-4.5	5e-10
129	-4.5	5e-10
130	-4.5	5e-10
131	-4.5	5e-10
132	-4.5	5e-10
133	-4.5	5e-10
134	-4.5	5e-10
135	-4.5	5e-10
136	-4.5	5e-10
137	-4.5	5e-10
138	-4.5	5e-10
139	-4.5	5e-10
140	-4.5	5e-10
141	-4.5	5e-10
142	-4.5	5e-10
143	-4.5	5e-10
144	-4.5	5e-10
145	-4.5	5e-10
146	-4.5	5e-10
147	-4.5	5e-10
148	-4.5	5e-10
149	-4.5	5e-10
150	-4.5	5e-10
151	-4.5	5e-10
152	-4.5	5e-10
153	-4.5	5e-10
154	-4.5	5e-10
155	-4.5	5e-10
156	-4.5	5e-10
157	-4.5	5e-10
158	-5.0	5e-10
159	-5.0	5e-10
160	-5.0	5e-10
161	-5.0	5e-10
162	-5.0	5e-10
163	-5.0	5e-10
164	-5.0	5e-10
165	-5.0	5e-10
166	-5.0	5e-10
167	-5.0	5e-10
168	-5.0	5e-10
169	-5.0	5e-10
170	-5.0	5e-10
171	-5.0	5e-10
172	-5.0	5e-10
173	-5.0	5e-10
174	-5.0	5e-10
175	-5.0	5e-10
176	-5.0	5e-10
177	-5.0	5e-10
178	-5.0	5e-10
179	-5.0	5e-10
180	-5.0	5e-10
181	-5.0	5e-10
182	-5.0	5e-10
183	-5.0	5e-10
184	-5.0	5e-10
185	-5.0	5e-10
186	-5.0	5e-10
187	-5.0	5e-10
188	-5.0	5e-10
189	-5.0	5e-10
190	-5.0	5e-10
191	-5.0	5e-10
192	-5.0	5e-10
193	-5.0	5e-10
194	-5.0	5e-10
195	-5.0	5e-10
196	-5.0	5e-10
197	-5.0	5e-10
198	-5.0	5e-10
199	-5.0	5e-10
200	-5.0	5e-10
201	-5.0	5e-10
202	-5.0	5e-10
203	-5.0	5e-10
204	-5.0	5e-10
205	-5.0	5e-10
206	-5.0	5e-10
207	-5.0	5e-10
208	-5.0	5e-10
209	-5.5	5e-10
210	-5.5	5e-10
211	-5.5	5e-10
212	-5.5	5e-10
213	-5.5	5e-10
214	-5.5	5e-10
215	-5.5	5e-10
216	-5.5	5e-10
217	-5.5	5e-10
218	-5.5	5e-10
219	-5.5	5e-10
220	-5.5	5e-10
221	-5.5	5e-10
222	-5.5	5e-10
223	-5.5	5e-10
224	-5.5	5e-10
225	-5.5	5e-10
226	-5.5	5e-10
227	-5.5	5e-10
228	-5.5	5e-10
229	-5.5	5e-10
230	-5.5	5e-10
231	-5.5	5e-10
232	-5.5	5e-10
233	-5.5	5e-10
234	-5.5	5e-10
235	-5.5	5e-10
236	-5.5	5e-10
237	-5.5	5e-10
238	-5.5	5e-10
239	-5.5	5e-10
240	-5.5	5e-10
241	-5.5	5e-10
242	-5.5	5e-10
243	-5.5	5e-10
244	-5.5	5e-10
245	-5.5	5e-10
246	-5.5	5e-10
247	-5.5	5e-10
248	-5.5	5e-10
249	-5.5	5e-10
250	-5.5	5e-10
251	-5.5	5e-10
252	-5.5	5e-10
253	-5.5	5e-10
254	-5.5	5e-10
255	-5.5	5e-10
256	-5.5	5e-10
257	-5.5	5e-10
258	-5.5	5e-10
259	-5.5	5e-10
260	-5.5	5e-10
261	-5.5	5e-10
262	-5.5	5e-10
263	-5.5	5e-10
264	-5.5	5e-10
265	-5.5	5e-10
266	-5.5	5e-10
267	-5.5	5e-10
268	-5.5	5e-10
269	-5.5	5e-10
270	-5.5	5e-10
271	-5.5	5e-10
272	-5.5	5e-10
273	-5.5	5e-10
274	-5.5	5e-10
275	-5.5	5e-10
276	-5.5	5e-10
277	-5.5	5e-10
278	-5.5	5e-10
279	-6.0	5e-10
280	-6.0	5e-10
281	-6.0	5e-10
282	-6.0	5e-10
283	-6.0	5e-10
284	-6.0	5e-10
285	-6.0	5e-10
286	-6.0	5e-10
287	-6.0	5e-10
288	-6.0	5e-10
289	-6.0	5e-10
290	-6.0	5e-10
291	-6.0	5e-10
292	-6.0	5e-10
293	-6.0	5e-10
294	-6.0	5e-10
295	-6.0	5e-10
296	-6.0	5e-10
297	-6.0	5e-10
298	-6.0	5e-10
299	-6.0	5e-10
300	-6.0	5e-10
301	-6.0	5e-10
302	-6.0	5e-10
303	-6.0	5e-10
304	-6.0	5e-10
305	-6.0	5e-10
306	-6.0	5e-10
307	-6.0	5e-10
308	-6.0	5e-10
309	-6.0	5e-10
310	-6.0	5e-10
311	-6.0	5e-10
312	-6.0	5e-10
313	-6.0	5e-10
314	-6.0	5e-10
315	-6.0	5e-10
316	-6.0	5e-10
317	-6.0	5e-10
318	-6.0	5e-10
319	-6.0	5e-10
320	-6.0	5e-10
321	-6.0	5e-10
322	-6.0	5e-10
323	-6.0	5e-10
324	-6.0	5e-10
325	-6.0	5e-10
326	-6.0	5e-10
327	-6.0	5e-10
328	-6.0	5e-10
329	-6.0	5e-10
330	-6.0	5e-10
331	-6.0	5e-10
332	-6.0	5e-10
333	-6.0	5e-10
334	-6.0	5e-10
335	-6.0	5e-10
336	-6.0	5e-10
337	-6.0	5e-10
338	-6.0	5e-10
339	-6.0	5e-10
340	-6.0	5e-10
341	-6.0	5e-10
342	-6.0	5e-10
343	-6.0	5e-10
344	-6.0	5e-10
345	-6.0	5e-10
346	-6.0	5e-10
347	-6.0	5e-10
348	-6.0	5e-10
349	-6.0	5e-10
350	-6.0	5e-10
351	-6.0	5e-10
352	-6.0	5e-10
353	-6.0	5e-10
354	-6.0	5e-10
355	-6.0	5e-10
356	-6.0	5e-10
357	-6.0	5e-10
358	-6.0	5e-10
359	-6.0	5e-10
360	-6.0	5e-10
361	-6.0	5e-10
362	-6.0	5e-10
363	-6.0	5e-10
364	-6.0	5e-10
365	-6.0	5e-10
366	-6.0	5e-10
367	-6.5	5e-10
368	-6.5	5e-10
369	-6.5	5e-10
370	-6.5	5e-10
371	-6.5	5e-10
372	-6.5	5e-10
373	-6.5	5e-10
374	-6.5	5e-10
375	-6.5	5e-10
376	-6.5	5e-10
377	-6.5	5e-10
378	-6.5	5e-10
379	-6.5	5e-10
380	-6.5	5e-10
381	-6.5	5e-10
382	-6.5	5e-10
383	-6.5	5e-10
384	-6.5	5e-10
385	-6.5	5e-10
386	-6.5	5e-10
387	-6.5	5e-10
388	-6.5	5e-10
389	-6.5	5e-10
390	-6.5	5e-10
391	-6.5	5e-10
392	-6.5	5e-10
393	-6.5	5e-10
394	-6.5	5e-10
395	-6.5	5e-10
396	-6.5	5e-10
397	-6.5	5e-10
398	-6.5	5e-10
399	-6.5	5e-10
400	-6.5	5e-10
401	-6.5	5e-10
402	-6.5	5e-10
403	-6.5	5e-10
404	-6.5	5e-10
405	-6.5	5e-10
406	-6.5	5e-10
407	-6.5	5e-10
